tx	gene_id	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENST00000600211	ENSG00000231933	0	0	0	0	0	0
ENST00000597284	ENSG00000231933	0	0	0	0	9.478697	0
ENST00000595102	ENSG00000231933	0	0	0	0	0	0
ENST00000593715	ENSG00000231933	0	0	0	0	0	0
ENST00000594585	ENSG00000231933	0	0	0	0	0	0
ENST00000609157	ENSG00000231933	0	0	0	0	0	0
ENST00000597614	ENSG00000231933	0	0	0	0	9.993018	0
ENST00000599080	ENSG00000231933	0	0	0	0	0	0
ENST00000597548	ENSG00000231933	0	0	0	0	0	0
ENST00000596813	ENSG00000231933	0	0	0	0	0	0
ENST00000609820	ENSG00000231933	0	0	0	0	0	0
ENST00000608921	ENSG00000231933	0	0	0	0	0	0
ENST00000608507	ENSG00000231933	0	0	0	0	0	0
ENST00000608115	ENSG00000231933	0	0	0	0	0	0
ENST00000609570	ENSG00000231933	0	0	0	0	0	0
ENST00000609275	ENSG00000231933	0	0	0	0	0	0
ENST00000609889	ENSG00000231933	0	0	0	0	0	0
ENST00000608257	ENSG00000231933	0	0	0	0	0	0
ENST00000609809	ENSG00000231933	0	0	0	0	0	0
ENST00000609823	ENSG00000231933	0	0	0	0	0	0
ENST00000607895	ENSG00000231933	0	0	0	0	0	0
ENST00000594542	ENSG00000231933	0	0	0	0	0	0
ENST00000600269	ENSG00000231933	0	0	0	0	0	0
ENST00000599792	ENSG00000231933	0	0	0	0	0	0
ENST00000594856	ENSG00000231933	0	0	0	0	0	0
ENST00000600903	ENSG00000231933	0	0	0	0	0	0
ENST00000595093	ENSG00000231933	0	0	0	0	0	0
ENST00000534908	ENSG00000133454	0	0	0	0	0	0
ENST00000536204	ENSG00000133454	0	0	0	0	0	0
ENST00000539544	ENSG00000133454	0	0	0	0	16.916684	0
ENST00000543971	ENSG00000133454	0	0	0	0	0	0
ENST00000436423	ENSG00000232464	0	0	0	0	0	0
ENST00000411124	ENSG00000223056	0	0	0	0	51.354615	0
ENST00000440996	ENSG00000232050	0	0	0	0	0	0
ENST00000540454	ENSG00000133454	0	0	0	0	0	6.235882
ENST00000420391	ENSG00000236464	0	0	0	0	0	0
ENST00000434510	ENSG00000229770	50.785474	0	0	0	0	0
ENST00000404234	ENSG00000100095	0	0	0	0	0	0
ENST00000529632	ENSG00000100095	168.609545	319.590857	479.187034	10.167338	0	0
ENST00000360929	ENSG00000100095	352.65874	226.940735	62.2961	0	13.656416	15.62647
ENST00000629590	ENSG00000100095	0	0	0	0	0	0
ENST00000248933	ENSG00000100095	35.268142	58.582984	27.151417	0	0	0
ENST00000343706	ENSG00000100095	65.238652	0	0	0	0	0
ENST00000414989	ENSG00000224192	0	0	0	0	0	0
ENST00000403121	ENSG00000100095	0	0	15.825169	0	0	0
ENST00000402979	ENSG00000100095	39.318739	67.561457	110.726726	0	0	0
ENST00000483291	ENSG00000100095	64.384233	120.015804	31.028289	0	0	14.779069
ENST00000494013	ENSG00000100095	66.83689	44.361797	0	0	0	0
ENST00000516458	ENSG00000252267	0	0	0	0	0	0
ENST00000450463	ENSG00000230203	0	0	0	0	0	0
ENST00000215906	ENSG00000128203	165.746167	175.280757	253.128923	25.768115	18.208518	35.103281
ENST00000519774	ENSG00000100099	0	0	0	0	0	0
ENST00000493455	ENSG00000100099	17.096967	0	0	6.942767	8.791302	8.334855
ENST00000491142	ENSG00000100099	0	0	0	0	0	0
ENST00000398145	ENSG00000100099	36.78693	86.954212	32.706734	75.258585	43.321191	48.409072
ENST00000429411	ENSG00000100099	0	0	47.729721	0	0	0
ENST00000464362	ENSG00000100099	29.647898	8.613482	0	26.70373	33.593944	51.925426
ENST00000402105	ENSG00000100099	30.647629	0	0	0	0	0
ENST00000336873	ENSG00000100099	90.091432	99.795004	203.468922	57.763984	106.810078	89.361523
ENST00000439453	ENSG00000100099	0	12.389975	0	10.404308	0	0
ENST00000466781	ENSG00000100099	30.792375	46.033173	23.477519	56.866308	52.881299	47.709844
ENST00000496385	ENSG00000100099	0	51.342335	72.881524	37.668991	0	44.242458
ENST00000485842	ENSG00000100099	0	13.214308	29.414655	0	0	8.901005
ENST00000422379	ENSG00000100099	46.28981	0	0	46.270059	21.131766	12.158641
ENST00000459918	ENSG00000100099	0	0	0	0	0	0
ENST00000481910	ENSG00000100099	0	15.305574	15.78274	23.038202	46.501904	16.843115
ENST00000483631	ENSG00000100099	0	0	25.768671	0	70.551904	129.419883
ENST00000479064	ENSG00000100099	0	0	0	0	0	0
ENST00000473782	ENSG00000100099	0	0	0	0	0	0
ENST00000215917	ENSG00000100104	107.785893	101.351592	131.285811	83.410907	75.31268	76.744461
ENST00000477945	ENSG00000100104	0	83.521782	94.147652	57.340213	173.585484	177.061367
ENST00000471799	ENSG00000100104	0	0	0	0	42.616255	0
ENST00000619735	ENSG00000100109	53.661466	0	0	0	0	0
ENST00000407690	ENSG00000100109	0	36.742894	12.879759	39.199574	0	8.782027
ENST00000492137	ENSG00000100109	0	0	0	48.201476	0	12.339871
ENST00000407431	ENSG00000100109	132.137998	62.93073	0	96.20866	151.265643	24.778186
ENST00000407148	ENSG00000100109	0	0	0	64.787585	0	130.759459
ENST00000405938	ENSG00000100109	0	123.5533	115.832218	0	0	0
ENST00000481357	ENSG00000100109	0	0	0	64.67547	0	0
ENST00000450493	ENSG00000100109	0	0	0	0	0	0
ENST00000496523	ENSG00000100109	0	0	0	20.788606	0	0
ENST00000493698	ENSG00000100109	0	31.132508	0	0	41.138289	17.435536
ENST00000479489	ENSG00000100109	38.253578	0	44.618754	64.084639	95.234155	127.992701
ENST00000472918	ENSG00000100109	0	0	0	0	0	0
ENST00000455080	ENSG00000100109	0	0	0	0	0	0
ENST00000418876	ENSG00000100109	0	0	0	0	0	0
ENST00000420242	ENSG00000100109	0	0	0	0	0	0
ENST00000440258	ENSG00000100109	0	38.691199	0	21.834492	17.308471	0
ENST00000464449	ENSG00000100109	0	18.501717	74.00553	10.958824	16.829661	39.541637
ENST00000566814	ENSG00000261188	63.356126	82.482451	55.928316	41.929966	35.545323	48.632808
ENST00000565764	ENSG00000261188	17.512421	30.633654	0	43.077293	21.7838	0
ENST00000338754	ENSG00000128294	27.712822	31.612588	18.446954	24.199517	25.999788	32.784368
ENST00000398110	ENSG00000128294	103.253549	44.680733	94.288828	102.423709	63.526808	139.208222
ENST00000403880	ENSG00000128294	0	0	0	0	0	0
ENST00000445720	ENSG00000128294	20.421622	17.286216	0	30.847349	0	0
ENST00000442495	ENSG00000128294	0	0	29.919692	0	0	0
ENST00000454778	ENSG00000128294	0	0	0	0	0	0
ENST00000440953	ENSG00000128294	0	0	0	0	0	0
ENST00000453117	ENSG00000128294	0	0	32.431562	0	0	0
ENST00000450022	ENSG00000128294	0	0	0	0	0	14.226616
ENST00000408833	ENSG00000221760	0	0	0	0	0	0
ENST00000395823	ENSG00000213707	24.157006	39.449044	44.336064	101.874628	164.420229	81.238388
ENST00000215939	ENSG00000100122	10.143127	0	9.321137	9.365733	13.846939	22.855108
ENST00000354760	ENSG00000196431	0	0	0	0	0	8.305549
ENST00000466315	ENSG00000196431	20.088988	0	0	0	13.684434	0
ENST00000425548	ENSG00000226912	0	0	0	0	0	0
ENST00000421867	ENSG00000225783	0	68.800508	38.053147	0	0	0
ENST00000418918	ENSG00000225783	92.968293	0	42.274647	0	0	0
ENST00000440347	ENSG00000225783	0	0	0	0	0	0
ENST00000450203	ENSG00000225783	0	0	0	0	0	0
ENST00000430483	ENSG00000225783	0	0	0	0	0	0
ENST00000439738	ENSG00000225783	0	0	0	0	0	0
ENST00000422403	ENSG00000225783	0	0	0	0	0	0
ENST00000436238	ENSG00000225783	0	0	0	0	0	0
ENST00000425476	ENSG00000225783	0	0	0	0	0	0
ENST00000455640	ENSG00000225783	0	0	0	0	0	0
ENST00000451141	ENSG00000225783	0	0	0	0	0	0
ENST00000452429	ENSG00000225783	0	0	0	0	0	0
ENST00000413665	ENSG00000225783	0	79.563634	59.853634	0	0	0
ENST00000616469	ENSG00000225783	0	31.478527	0	0	0	0
ENST00000620145	ENSG00000225783	393.745273	128.6445	242.118873	0	21.888357	35.274837
ENST00000616213	ENSG00000225783	65.58367	25.501879	124.978396	0	0	0
ENST00000613780	ENSG00000225783	118.015213	337.956246	217.493679	28.342095	10.255359	0
ENST00000617016	ENSG00000278404	0	0	0	0	0	0
ENST00000458302	ENSG00000225783	80.901871	57.032077	31.59656	0	0	0
ENST00000419237	ENSG00000225783	0	0	0	0	0	0
ENST00000449717	ENSG00000225783	41.340118	0	0	0	0	0
ENST00000453023	ENSG00000225783	185.821632	0	30.771252	0	0	0
ENST00000382641	ENSG00000206028	0	0	0	0	0	2.180547
ENST00000618919	ENSG00000277941	0	0	0	0	0	0
ENST00000613562	ENSG00000275942	0	0	0	0	0	0
ENST00000444388	ENSG00000244625	0	0	12.655964	0	0	0
ENST00000450963	ENSG00000244625	0	17.065222	0	0	0	0
ENST00000449017	ENSG00000244625	28.688162	0	0	0	0	0
ENST00000435162	ENSG00000244625	0	27.831933	15.404903	0	26.346331	28.952802
ENST00000437071	ENSG00000244625	0	0	0	6.426743	17.003323	7.977558
ENST00000440816	ENSG00000244625	0	0	0	12.629725	0	0
ENST00000421253	ENSG00000244625	0	0	0	0	44.600344	0
ENST00000613656	ENSG00000276991	297.042008	260.590219	0	0	0	0
ENST00000446336	ENSG00000244625	0	0	0	0	0	0
ENST00000417083	ENSG00000244625	0	14.466066	32.464721	16.452709	0	0
ENST00000434868	ENSG00000223704	3.21091	3.963404	7.382939	2.203839	3.293168	0.907158
ENST00000422915	ENSG00000231369	0	0	0	0	0	0
ENST00000447149	ENSG00000235271	0	0	0	0	0	0
ENST00000438113	ENSG00000235271	0	0	0	0	0	0
ENST00000623027	ENSG00000279440	0	0	0	0	2.57267	0
ENST00000363573	ENSG00000200443	0	0	0	0	0	0
ENST00000623814	ENSG00000279914	0	0	0	0	0	0
ENST00000624792	ENSG00000279848	0	0	0	0	0	0
ENST00000453934	ENSG00000236858	4.264114	0	0	0	0	0
ENST00000623947	ENSG00000280025	0	0	0	0	3.157395	0
ENST00000430468	ENSG00000231405	0	0	0	0	0	0
ENST00000427360	ENSG00000238195	0	0	0	0	0	0
ENST00000444114	ENSG00000233521	0	0	0	18.951433	0	11.396654
ENST00000418271	ENSG00000233521	24.857904	0	0	0	16.916684	13.929085
ENST00000449126	ENSG00000233574	0	0	0	0	0	0
ENST00000454387	ENSG00000223726	0	0	0	0	0	0
ENST00000426467	ENSG00000226741	0	0	0	0	1.320595	0
ENST00000413244	ENSG00000230051	0	19.331402	0	0	0	0
ENST00000625043	ENSG00000280445	0	0	0	7.669457	0	0
ENST00000623572	ENSG00000280445	0	0	0	0	0	0
ENST00000440477	ENSG00000227880	0	0	0	0	0	0
ENST00000415655	ENSG00000224027	0	0	0	0	0	0
ENST00000440255	ENSG00000227838	0	0	0	13.531008	0	0
ENST00000422833	ENSG00000231495	0	0	0	0	0	0
ENST00000417957	ENSG00000226169	0	0	0	0	0	0
ENST00000302326	ENSG00000169184	56.163986	35.717607	31.367005	67.145173	69.724379	88.725108
ENST00000424656	ENSG00000169184	0	0	0	0	0	0
ENST00000497225	ENSG00000169184	0	0	51.525168	0	52.175719	0
ENST00000335272	ENSG00000180957	220.153776	207.536314	0	148.651656	180.047324	152.702899
ENST00000320996	ENSG00000180957	39.039887	27.210416	195.210084	8.383927	0	0
ENST00000455418	ENSG00000180957	0	0	0	0	0	0
ENST00000634017	ENSG00000180957	18.926948	54.60214	0	0	0	0
ENST00000477861	ENSG00000180957	0	0	0	0	0	0
ENST00000493007	ENSG00000180957	0	0	0	11.289719	16.400189	13.505412
ENST00000415296	ENSG00000180957	0	0	0	0	0	0
ENST00000436663	ENSG00000180957	0	0	25.639814	0	0	0
ENST00000465179	ENSG00000180957	0	0	0	9.994966	14.72145	0
ENST00000460566	ENSG00000180957	0	0	0	0	0	0
ENST00000471825	ENSG00000180957	0	0	0	8.04886	0	0
ENST00000430853	ENSG00000235954	0	51.101959	0	0	0	0
ENST00000614690	ENSG00000277460	0	0	0	0	0	0
ENST00000424161	ENSG00000235954	0	0	0	0	0	0
ENST00000419253	ENSG00000235954	0	57.359997	0	0	0	29.973109
ENST00000454741	ENSG00000235954	37.92917	53.892858	28.46262	12.347797	19.367827	12.596799
ENST00000453632	ENSG00000235954	0	0	0	16.540833	0	0
ENST00000436996	ENSG00000235954	19.26756	41.068624	88.44885	85.573649	59.486108	57.999416
ENST00000454996	ENSG00000235954	50.237233	0	72.214653	13.158781	29.033816	0
ENST00000428818	ENSG00000235954	53.032084	0	48.697082	0	0	0
ENST00000435348	ENSG00000235954	0	0	0	0	0	0
ENST00000434221	ENSG00000235954	0	0	0	0	0	0
ENST00000437713	ENSG00000235954	0	27.141968	0	63.166804	145.976653	67.242091
ENST00000428858	ENSG00000235954	96.13518	19.624751	66.165708	0	32.717136	13.471267
ENST00000417381	ENSG00000235954	0	0	0	42.220981	0	0
ENST00000430525	ENSG00000235954	0	0	0	0	0	0
ENST00000452612	ENSG00000235954	0	0	0	0	0	13.202298
ENST00000425112	ENSG00000235954	0	0	33.580224	0	0	9.981615
ENST00000582434	ENSG00000264073	0	0	0	0	0	0
ENST00000636243	ENSG00000283225	0	0	0	0	0	0
ENST00000611117	ENSG00000276150	0	0	0	0	0	0
ENST00000417497	ENSG00000235954	0	0	0	0	0	0
ENST00000612946	ENSG00000100154	0	0	0	0	0	0
ENST00000397906	ENSG00000100154	58.417148	66.924988	51.464058	62.825798	50.590823	47.206971
ENST00000431039	ENSG00000100154	0	0	0	0	0	0
ENST00000480563	ENSG00000100154	0	0	0	0	36.092334	0
ENST00000428584	ENSG00000235954	7.913677	11.20992	14.543155	0	0	0
ENST00000469670	ENSG00000100154	0	0	21.561541	0	0	0
ENST00000540665	ENSG00000235954	0	0	0	0	0	0
ENST00000433317	ENSG00000235954	0	0	33.977843	2.291158	4.67031	0
ENST00000615579	ENSG00000274342	0	0	0	0	0	0
ENST00000426594	ENSG00000235954	0	28.810234	0	13.19252	41.76309	0
ENST00000619378	ENSG00000276675	0	1295.158999	0	0	0	0
ENST00000442232	ENSG00000100154	0	28.626203	0	13.609573	19.64899	0
ENST00000466709	ENSG00000239249	70.557917	0	0	0	0	0
ENST00000364339	ENSG00000201209	0	0	0	0	0	0
ENST00000490475	ENSG00000100154	50.59689	133.208485	0	0	40.164707	0
ENST00000362927	ENSG00000199797	0	0	0	0	0	0
ENST00000619803	ENSG00000276162	0	0	0	0	0	0
ENST00000468807	ENSG00000100154	0	0	0	68.410052	0	0
ENST00000579233	ENSG00000266503	0	0	0	0	0	0
ENST00000434810	ENSG00000183765	0	28.584121	0	33.41311	0	0
ENST00000456369	ENSG00000183765	0	0	0	0	0	0
ENST00000348295	ENSG00000183765	0	0	0	102.155338	130.646998	20.281777
ENST00000416671	ENSG00000183765	0	0	0	0	6.429426	0
ENST00000404276	ENSG00000183765	0	0	0	0	0	150.751945
ENST00000328354	ENSG00000183765	0	0	0	0	0	0
ENST00000472807	ENSG00000183765	27.624694	0	0	0	0	30.643944
ENST00000405598	ENSG00000183765	0	0	0	0	0	0
ENST00000382580	ENSG00000183765	0	0	0	31.563099	0	0
ENST00000448511	ENSG00000183765	0	0	0	0	0	0
ENST00000417588	ENSG00000183765	0	0	0	0	51.473781	14.513539
ENST00000433728	ENSG00000183765	0	0	0	76.972461	0	34.566805
ENST00000403642	ENSG00000183765	0	0	0	0	0	0
ENST00000402731	ENSG00000183765	0	0	0	0	0	0
ENST00000447421	ENSG00000183765	0	0	0	0	0	0
ENST00000433028	ENSG00000183765	0	0	0	7.369199	9.204248	0
ENST00000464581	ENSG00000183765	0	0	0	0	0	0
ENST00000491919	ENSG00000183765	0	0	0	0	37.580647	0
ENST00000425190	ENSG00000183765	0	0	29.890217	0	0	0
ENST00000439346	ENSG00000183765	0	0	0	0	0	0
ENST00000439200	ENSG00000183765	0	0	0	0	64.104372	0
ENST00000382565	ENSG00000183765	0	29.48176	0	0	69.011375	195.311401
ENST00000454252	ENSG00000183765	0	0	0	0	0	0
ENST00000398017	ENSG00000183765	0	0	0	0	0	0
ENST00000216027	ENSG00000100209	0	21.651046	0	136.587537	43.849129	62.022528
ENST00000450178	ENSG00000100209	0	0	0	0	0	0
ENST00000398941	ENSG00000100209	36.148579	0	0	0	52.356403	0
ENST00000420442	ENSG00000100209	0	20.554834	0	0	0	0
ENST00000485599	ENSG00000100209	0	0	0	13.696864	0	0
ENST00000483861	ENSG00000100209	24.157006	53.576948	0	0	0	0
ENST00000495977	ENSG00000100209	0	0	115.748767	38.589289	97.557705	63.049473
ENST00000249064	ENSG00000159873	163.16325	150.497527	120.497612	279.658563	130.079942	236.001244
ENST00000448492	ENSG00000159873	0	0	0	0	164.365885	0
ENST00000421503	ENSG00000159873	0	0	0	0	0	0
ENST00000453543	ENSG00000159873	0	0	0	0	0	0
ENST00000444523	ENSG00000159873	0	0	0	0	0	0
ENST00000432510	ENSG00000159873	0	0	0	0	0	0
ENST00000216037	ENSG00000100219	365.252894	416.021182	268.853927	1945.469276	1974.148788	1570.748829
ENST00000403532	ENSG00000100219	0	0	0	58.835419	0	0
ENST00000484256	ENSG00000100219	0	7.38984	51.314749	256.270003	185.977754	233.882091
ENST00000611155	ENSG00000100219	0	0	0	0	0	0
ENST00000405219	ENSG00000100219	0	0	0	30.39129	64.710101	117.122999
ENST00000344347	ENSG00000100219	0	0	73.346635	579.042406	203.343494	577.218995
ENST00000482720	ENSG00000100219	0	0	0	31.018677	45.731538	122.410413
ENST00000458080	ENSG00000226471	0	0	0	13.356236	0	31.760525
ENST00000418292	ENSG00000226471	0	0	0	0	0	0
ENST00000585003	ENSG00000226471	27.464549	67.202441	0	51.661884	112.087576	92.256973
ENST00000451486	ENSG00000226471	0	43.400204	0	0	0	0
ENST00000607919	ENSG00000272858	0	0	0	22.805234	33.453925	18.388226
ENST00000422972	ENSG00000226471	0	0	0	0	0	0
ENST00000447099	ENSG00000224256	0	0	0	0	0	0
ENST00000544604	ENSG00000183579	129.831108	117.297924	124.603887	49.561151	71.782657	55.428539
ENST00000402174	ENSG00000183579	0	0	0	0	0	0
ENST00000406323	ENSG00000183579	0	0	0	27.524271	25.263085	18.675022
ENST00000412798	ENSG00000235786	18.806176	0	0	8.762135	0	21.121728
ENST00000325660	ENSG00000177993	0	0	0	0	0	0
ENST00000216071	ENSG00000100249	0	0	0	0	0	0
ENST00000400335	ENSG00000183762	76.699388	80.606562	47.433031	49.559153	61.574024	59.273567
ENST00000327813	ENSG00000183762	0	0	0	0	0	0
ENST00000407188	ENSG00000183762	10.959397	0	9.409442	22.382757	0	11.074475
ENST00000456740	ENSG00000226772	0	0	0	0	0	0
ENST00000453585	ENSG00000183762	0	0	0	0	0	0
ENST00000474001	ENSG00000183762	0	0	0	0	0	0
ENST00000364001	ENSG00000200871	0	0	0	0	0	0
ENST00000479755	ENSG00000183762	0	0	0	0	0	0
ENST00000516143	ENSG00000251952	0	0	0	0	0	0
ENST00000334018	ENSG00000186998	0	0	85.443631	11.809428	0	0
ENST00000429226	ENSG00000186998	0	0	0	0	0	16.715168
ENST00000404755	ENSG00000186998	43.927015	0	0	0	0	8.842633
ENST00000404820	ENSG00000186998	0	45.220775	0	0	13.242524	0
ENST00000430127	ENSG00000186998	0	0	0	0	0	0
ENST00000435427	ENSG00000186998	0	0	0	0	0	0
ENST00000484039	ENSG00000186998	0	0	0	0	0	0
ENST00000433143	ENSG00000186998	22.147837	0	0	10.664868	0	0
ENST00000473933	ENSG00000186998	0	0	4.650692	0	0	0
ENST00000488820	ENSG00000186998	0	0	0	8.799392	0	0
ENST00000487477	ENSG00000186998	12.414604	57.457437	37.382446	0	0	0
ENST00000216085	ENSG00000100263	0	85.836552	36.726844	102.607488	131.763065	97.94541
ENST00000413137	ENSG00000100263	63.821661	0	33.753033	0	0	15.616696
ENST00000496342	ENSG00000100263	55.754415	61.893278	0	56.607383	46.098654	45.799005
ENST00000414672	ENSG00000100263	0	0	0	0	17.785137	10.265978
ENST00000433125	ENSG00000237015	0	0	0	0	0	0
ENST00000406335	ENSG00000100263	0	16.405864	0	0	0	0
ENST00000493894	ENSG00000100263	98.564573	87.704337	112.610995	99.325501	85.339554	108.090986
ENST00000488106	ENSG00000100263	0	0	0	0	0	0
ENST00000444626	ENSG00000182944	24.815231	0	23.240172	12.267828	0	0
ENST00000332050	ENSG00000182944	0	0	0	0	0	0
ENST00000629659	ENSG00000182944	0	0	0	0	18.844972	0
ENST00000397938	ENSG00000182944	0	0	0	0	0	142.860365
ENST00000436425	ENSG00000182944	0	0	0	0	0	0
ENST00000447973	ENSG00000182944	0	0	67.561689	0	0	0
ENST00000485037	ENSG00000182944	116.524476	325.312598	193.615056	63.01533	0	0
ENST00000406548	ENSG00000182944	327.503884	398.495483	255.472412	884.258295	816.654768	906.405106
ENST00000437155	ENSG00000182944	47.363653	0	0	174.349183	0	0
ENST00000415761	ENSG00000182944	361.785916	0	65.119256	121.375186	161.868019	93.545093
ENST00000331029	ENSG00000182944	0	0	0	0	0	0
ENST00000483415	ENSG00000182944	0	89.909704	57.336566	206.141895	237.437565	261.449865
ENST00000414183	ENSG00000182944	69.342479	192.551582	326.384728	0	0	0
ENST00000333395	ENSG00000182944	0	0	0	0	0	0
ENST00000455726	ENSG00000182944	0	146.964703	95.140074	0	0	0
ENST00000332035	ENSG00000182944	244.787616	82.755814	63.307724	23.637347	138.969542	44.56216
ENST00000493426	ENSG00000182944	23.091579	0	64.717423	77.543104	64.318469	53.094549
ENST00000479135	ENSG00000182944	139.766559	58.713226	103.19688	61.93882	47.587108	45.073207
ENST00000469669	ENSG00000182944	156.777254	107.312502	178.063835	210.975048	268.056864	258.665395
ENST00000483629	ENSG00000182944	0	0	0	0	85.262735	16.454025
ENST00000360091	ENSG00000182944	0	0	0	0	54.009681	26.345777
ENST00000610553	ENSG00000182944	50.63776	41.197924	29.552563	46.421773	36.361034	26.586669
ENST00000616432	ENSG00000185340	0	11.101508	0	0	24.882138	0
ENST00000416823	ENSG00000185340	0	0	0	0	0	0
ENST00000428622	ENSG00000185340	0	0	0	0	0	0
ENST00000406549	ENSG00000185340	0	0	0	0	31.908265	0
ENST00000610653	ENSG00000185340	13.434893	32.409311	22.900203	3.933643	0	9.63752
ENST00000621062	ENSG00000185340	0	0	0	0	0	0
ENST00000487341	ENSG00000185340	0	0	0	0	0	0
ENST00000618518	ENSG00000185340	28.324786	59.157311	6.506045	13.528226	6.604794	4.074706
ENST00000611648	ENSG00000185340	238.392225	133.985312	194.696034	35.70228	0	61.753179
ENST00000491016	ENSG00000185340	0	0	22.910721	0	0	0
ENST00000401450	ENSG00000100276	0	0	0	0	0	0
ENST00000216101	ENSG00000100276	50.086062	152.795739	104.364582	0	0	0
ENST00000608559	ENSG00000100276	24.219087	0	25.168548	0	0	0
ENST00000474590	ENSG00000100276	0	0	0	0	0	0
ENST00000608014	ENSG00000273216	0	0	28.417099	0	0	0
ENST00000482818	ENSG00000100280	9.132797	14.963894	19.056445	12.538081	20.514649	11.258094
ENST00000432560	ENSG00000100280	16.660446	71.063668	98.972231	142.463707	281.255919	244.782222
ENST00000357586	ENSG00000100280	483.387049	414.056438	416.555804	0	65.283736	0
ENST00000405198	ENSG00000100280	0	0	0	95.889302	0	77.369585
ENST00000317368	ENSG00000100280	0	0	0	143.017922	0	32.65543
ENST00000402502	ENSG00000100280	0	0	0	0	0	0
ENST00000415447	ENSG00000100280	0	0	0	0	34.335664	2.1e-05
ENST00000472057	ENSG00000100280	23.225094	0	0	0	0	0
ENST00000625572	ENSG00000280968	0	0	0	0	0	0
ENST00000459538	ENSG00000239127	0	0	0	0	0	0
ENST00000421126	ENSG00000100280	0	0	0	0	0	0
ENST00000415756	ENSG00000100280	0	0	44.59653	0	0	0
ENST00000473606	ENSG00000100280	0	25.056271	0	0	0	0
ENST00000439655	ENSG00000242156	0	0	0	0	0	0
ENST00000616792	ENSG00000278292	0	0	0	0	0	0
ENST00000461286	ENSG00000225465	282.884951	232.783886	269.253192	4.515553	1.124534	0.929309
ENST00000619824	ENSG00000274457	0	0	0	0	0	0
ENST00000354373	ENSG00000128250	0	0	0	0	0	0
ENST00000539579	ENSG00000225465	0	0	0	0	0	0
ENST00000419368	ENSG00000225465	23.731197	0	0	0	16.153591	0
ENST00000634116	ENSG00000282816	0	0	0	0	0	0
ENST00000310624	ENSG00000100285	506.436553	551.893106	583.37504	28.697889	41.044803	30.964934
ENST00000490103	ENSG00000100296	81.820895	82.649953	39.955228	52.256327	44.321942	53.786502
ENST00000397871	ENSG00000100296	0	0	0	131.756387	63.153305	0
ENST00000397872	ENSG00000100296	0	0	0	0	0	158.638041
ENST00000442555	ENSG00000100296	0	0	17.354907	3.777972	18.515075	0
ENST00000472164	ENSG00000100296	0	0	69.676592	0	0	0
ENST00000358079	ENSG00000100296	0	12.077065	0	5.82138	0	0
ENST00000397873	ENSG00000100296	88.623664	185.112115	103.660719	103.818429	148.450462	0
ENST00000411969	ENSG00000234208	0	0	0	0	0	0
ENST00000484924	ENSG00000100296	0	0	0	22.093568	0	8.934399
ENST00000443089	ENSG00000100296	48.545028	24.449674	0	0	15.96381	71.848144
ENST00000492707	ENSG00000100296	0	0	0	0	0	0
ENST00000488052	ENSG00000100296	0	0	0	0	23.988584	15.927445
ENST00000475187	ENSG00000100296	7.496353	13.788655	0	13.945359	4.918555	0
ENST00000440771	ENSG00000100296	0	0	0	0	0	0
ENST00000455450	ENSG00000100296	0	0	0	0	0	0
ENST00000428374	ENSG00000100296	0	0	0	0	0	0
